`id_grp`,`id_dep`,`dir_code`,`dir_title`,`dir_level`,`title`,`form`,`plan`,`cell`,`podano_budget`,`podano_vnebudget`,`nabor`,`podano`
1905,11,51.03.01,Культурология,3,"Полное возмещение затрат/Для иностранных граждан",2,0,0,0,0,0,0
1906,9,02.03.02,"Фундаментальная информатика и информационные технологии",3,"Полное возмещение затрат/Для иностранных граждан",0,0,0,0,5,0,5
1907,9,02.03.03,"Математическое обеспечение и администрирование информационных систем",3,"Полное возмещение затрат/Для иностранных граждан",0,0,0,0,4,0,4
1908,9,09.03.01,"Информатика и вычислительная техника",3,"Полное возмещение затрат/Для иностранных граждан",0,0,0,0,1,0,1
1909,9,09.03.04,"Программная инженерия",3,"Полное возмещение затрат/Для иностранных граждан",0,0,0,0,8,0,8
1910,9,10.05.01,"Компьютерная безопасность",5,"Полное возмещение затрат/Для иностранных граждан",0,0,0,0,9,0,9
1911,9,27.03.03,"Системный анализ и управление",3,"Полное возмещение затрат/Для иностранных граждан",0,0,0,0,0,0,0
1912,15,44.03.01,"Педагогическое образование",3,"Полное возмещение затрат/Для иностранных граждан",0,0,0,0,0,0,0
1913,9,09.03.04,"Программная инженерия",3,"Полное возмещение затрат/Для иностранных граждан",2,0,0,0,0,0,0
1914,21,40.03.01,Юриспруденция,3,"Полное возмещение затрат/Для иностранных граждан",0,0,0,0,5,0,5
1915,21,40.05.04,"Судебная и прокурорская деятельность",5,"Полное возмещение затрат/Для иностранных граждан",0,0,0,0,1,0,1
1916,21,42.03.01,"Реклама и связи с общественностью",3,"Полное возмещение затрат/Для иностранных граждан",0,0,0,0,4,0,4
1917,21,40.05.03,"Судебная экспертиза",5,"Полное возмещение затрат/Для иностранных граждан",0,0,0,0,0,0,0
1918,20,"44.03.05 ","Педагогическое образование (с двумя профилями подготовки)",3,"Полное возмещение затрат/Для иностранных граждан",0,0,0,0,9,0,9
1919,20,44.03.02,"Психолого-педагогическое образование",3,"Полное возмещение затрат/Для иностранных граждан",0,0,0,0,0,0,0
1920,20,44.03.03,"Специальное (дефектологическое) образование",3,"Полное возмещение затрат/Для иностранных граждан",2,0,0,0,0,0,0
1921,20,44.03.02,"Психолого-педагогическое образование",3,"Полное возмещение затрат/Для иностранных граждан",2,0,0,0,0,0,0
1922,20,"44.03.05 ","Педагогическое образование (с двумя профилями подготовки)",3,"Полное возмещение затрат/Для иностранных граждан",0,0,0,0,0,0,0
1923,20,"44.03.05 ","Педагогическое образование (с двумя профилями подготовки)",3,"Полное возмещение затрат/Для иностранных граждан",2,0,0,0,0,0,0
1924,20,"44.03.05 ","Педагогическое образование (с двумя профилями подготовки)",3,"Полное возмещение затрат/Для иностранных граждан",0,0,0,0,2,0,2
1925,20,"44.03.05 ","Педагогическое образование (с двумя профилями подготовки)",3,"Полное возмещение затрат/Для иностранных граждан",2,0,0,0,0,0,0
1927,20,"44.03.05 ","Педагогическое образование (с двумя профилями подготовки)",3,"Полное возмещение затрат/Для иностранных граждан",2,0,0,0,0,0,0
1928,20,"44.03.05 ","Педагогическое образование (с двумя профилями подготовки)",3,"Полное возмещение затрат/Для иностранных граждан",0,0,0,0,0,0,0
1929,20,"44.03.05 ","Педагогическое образование (с двумя профилями подготовки)",3,"Полное возмещение затрат/Для иностранных граждан",0,0,0,0,1,0,1
1930,20,"44.03.05 ","Педагогическое образование (с двумя профилями подготовки)",3,"Полное возмещение затрат/Для иностранных граждан",0,0,0,0,2,0,2
1931,20,"44.03.05 ","Педагогическое образование (с двумя профилями подготовки)",3,"Полное возмещение затрат/Для иностранных граждан",0,0,0,0,4,0,4
1932,20,"44.03.05 ","Педагогическое образование (с двумя профилями подготовки)",3,"Полное возмещение затрат/Для иностранных граждан",2,0,0,0,0,0,0
1933,23,38.03.04,"Государственное и муниципальное управление",3,"Полное возмещение затрат/Для иностранных граждан",1,0,0,0,0,0,0
1934,23,38.03.02,Менеджмент,3,"Полное возмещение затрат/Для иностранных граждан",1,0,0,0,0,0,0
1935,23,44.03.02,"Психолого-педагогическое образование",3,"Полное возмещение затрат/Для иностранных граждан",2,0,0,0,0,0,0
1936,14,50.03.03,"История искусств",3,"Полное возмещение затрат/Для иностранных граждан",2,0,0,0,0,0,0
1937,14,50.03.03,"История искусств",3,"Полное возмещение затрат/Для иностранных граждан",1,0,0,0,0,0,0
1938,14,52.03.01,"Хореографическое искусство",3,"Полное возмещение затрат/Для иностранных граждан",2,0,0,0,0,0,0
1939,14,53.03.01,"Музыкальное искусство эстрады",3,"Полное возмещение затрат/Для иностранных граждан",0,0,0,0,0,0,0
1940,14,53.03.01,"Музыкальное искусство эстрады",3,"Полное возмещение затрат/Для иностранных граждан",2,0,0,0,0,0,0
1941,14,51.03.02,"Народная художественная культура",3,"Полное возмещение затрат/Для иностранных граждан",2,0,0,0,0,0,0
1942,14,51.03.02,"Народная художественная культура",3,"Полное возмещение затрат/Для иностранных граждан",0,0,0,0,0,0,0
1943,14,51.03.02,"Народная художественная культура",3,"Полное возмещение затрат/Для иностранных граждан",2,0,0,0,0,0,0
1944,14,44.03.01,"Педагогическое образование",3,"Полное возмещение затрат/Для иностранных граждан",0,0,0,0,1,0,1
1945,14,44.03.01,"Педагогическое образование",3,"Полное возмещение затрат/Для иностранных граждан",2,0,0,0,0,0,0
1946,16,44.03.01,"Педагогическое образование",3,"Полное возмещение затрат/Для иностранных граждан",0,0,0,0,0,0,0
1947,16,44.03.01,"Педагогическое образование",3,"Полное возмещение затрат/Для иностранных граждан",0,0,0,0,14,0,14
1948,16,44.03.01,"Педагогическое образование",3,"Полное возмещение затрат/Для иностранных граждан",2,0,0,0,1,0,1
1949,8,45.03.03,"Фундаментальная и прикладная лингвистика",3,"Полное возмещение затрат/Для иностранных граждан",0,0,0,0,0,0,0
1950,8,42.03.02,Журналистика,3,"Полное возмещение затрат/Для иностранных граждан",0,0,0,0,0,0,0
1951,21,41.03.04,Политология,3,"Полное возмещение затрат/Для иностранных граждан",0,0,0,0,1,0,1
1952,8,42.03.02,Журналистика,3,"Полное возмещение затрат/Для иностранных граждан",2,0,0,0,0,0,0
1953,8,45.03.01,Филология,3,"Полное возмещение затрат/Для иностранных граждан",0,0,0,0,5,0,5
1954,8,45.03.01,Филология,3,"Полное возмещение затрат/Для иностранных граждан",0,0,0,0,1,0,1
1955,8,45.03.01,Филология,3,"Полное возмещение затрат/Для иностранных граждан",0,0,0,0,7,0,7
1956,8,45.03.01,Филология,3,"Полное возмещение затрат/Для иностранных граждан",2,0,0,0,0,0,0
1957,21,38.05.02,"Таможенное дело",5,"Полное возмещение затрат",0,0,0,0,75,0,75
1958,15,44.03.01,"Педагогическое образование",3,"Полное возмещение затрат/Для иностранных граждан",0,0,0,0,1,0,1
1959,21,38.05.02,"Таможенное дело",5,"Полное возмещение затрат/Для иностранных граждан",0,0,0,0,12,0,12
1960,19,20.03.01,"Техносферная безопасность",3,"Полное возмещение затрат/Для иностранных граждан",0,0,0,0,0,0,0
1961,19,18.03.01,"Химическая технология",3,"Полное возмещение затрат/Для иностранных граждан",0,0,0,0,0,0,0
1962,19,04.03.01,Химия,3,"Полное возмещение затрат/Для иностранных граждан",0,0,0,0,7,0,7
1963,21,40.03.01,Юриспруденция,3,"Полное возмещение затрат/Для иностранных граждан",1,0,0,0,0,0,0
1964,16,44.03.01,"Педагогическое образование",3,"Полное возмещение затрат/Для иностранных граждан",0,0,0,0,10,0,10
1965,21,42.03.01,"Реклама и связи с общественностью",3,"Полное возмещение затрат/Для иностранных граждан",1,0,0,0,0,0,0
1966,10,43.03.01,Сервис,3,"Полное возмещение затрат/Для иностранных граждан",0,0,0,0,11,0,11
1967,10,43.03.01,Сервис,3,"Полное возмещение затрат/Для иностранных граждан",2,0,0,0,0,0,0
1968,21,41.03.04,Политология,3,"Полное возмещение затрат/Для иностранных граждан",1,0,0,0,0,0,0
1969,10,46.03.01,История,3,"Полное возмещение затрат/Для иностранных граждан",0,0,0,0,7,0,7
1970,10,46.03.01,История,3,"Полное возмещение затрат/Для иностранных граждан",2,0,0,0,0,0,0
1971,21,40.05.04,"Судебная и прокурорская деятельность",5,"Полное возмещение затрат/Для иностранных граждан",2,0,0,0,0,0,0
1972,10,43.03.02,Туризм,3,"Полное возмещение затрат/Для иностранных граждан",0,0,0,0,20,0,20
1973,21,38.05.02,"Таможенное дело",5,"Полное возмещение затрат",2,0,0,0,15,0,15
1974,10,43.03.02,Туризм,3,"Полное возмещение затрат/Для иностранных граждан",2,0,0,0,1,0,1
1975,21,38.05.02,"Таможенное дело",5,"Полное возмещение затрат/Для иностранных граждан",2,0,0,0,0,0,0
1976,10,41.03.05,"Международные отношения",3,"Полное возмещение затрат/Для иностранных граждан",0,0,0,0,30,0,30
1977,18,44.03.03,"Специальное (дефектологическое) образование",3,"Полное возмещение затрат/Для иностранных граждан",2,0,0,0,0,0,0
1978,18,44.03.03,"Специальное (дефектологическое) образование",3,"Полное возмещение затрат/Для иностранных граждан",2,0,0,0,0,0,0
1979,18,44.03.03,"Специальное (дефектологическое) образование",3,"Полное возмещение затрат/Для иностранных граждан",0,0,0,0,0,0,0
1980,18,44.03.03,"Специальное (дефектологическое) образование",3,"Полное возмещение затрат/Для иностранных граждан",0,0,0,0,2,0,2
1981,18,44.03.03,"Специальное (дефектологическое) образование",3,"Полное возмещение затрат/Для иностранных граждан",0,0,0,0,1,0,1
1982,18,44.03.03,"Специальное (дефектологическое) образование",3,"Полное возмещение затрат/Для иностранных граждан",2,0,0,0,0,0,0
1983,18,44.03.02,"Психолого-педагогическое образование",3,"Полное возмещение затрат/Для иностранных граждан",0,0,0,0,1,0,1
1984,18,44.03.02,"Психолого-педагогическое образование",3,"Полное возмещение затрат/Для иностранных граждан",0,0,0,0,3,0,3
1985,18,44.03.02,"Психолого-педагогическое образование",3,"Полное возмещение затрат/Для иностранных граждан",2,0,0,0,0,0,0
1986,13,38.03.01,Экономика,3,"Полное возмещение затрат",0,0,0,0,110,0,110
1987,18,44.03.02,"Психолого-педагогическое образование",3,"Полное возмещение затрат/Для иностранных граждан",2,0,0,0,1,0,1
1988,13,38.03.01,Экономика,3,"Полное возмещение затрат/Для иностранных граждан",0,0,0,0,68,0,68
1989,18,44.03.01,"Педагогическое образование",3,"Полное возмещение затрат/Для иностранных граждан",0,0,0,0,22,0,22
1990,18,44.03.01,"Педагогическое образование",3,"Полное возмещение затрат/Для иностранных граждан",0,0,0,0,2,0,2
1991,18,44.03.01,"Педагогическое образование",3,"Полное возмещение затрат/Для иностранных граждан",2,0,0,0,0,0,0
1992,13,38.03.02,Менеджмент,3,"Полное возмещение затрат",0,0,0,0,111,0,111
1993,18,44.03.01,"Педагогическое образование",3,"Полное возмещение затрат/Для иностранных граждан",2,0,0,0,0,0,0
1994,18,44.03.01,"Педагогическое образование",3,"Полное возмещение затрат/Для иностранных граждан",0,0,0,0,14,0,14
1995,13,38.03.02,Менеджмент,3,"Полное возмещение затрат/Для иностранных граждан",0,0,0,0,32,0,32
1996,18,44.03.01,"Педагогическое образование",3,"Полное возмещение затрат/Для иностранных граждан",2,0,0,0,0,0,0
1997,13,38.03.03,"Управление персоналом",3,"Полное возмещение затрат",0,0,0,0,72,0,72
1998,13,38.03.03,"Управление персоналом",3,"Полное возмещение затрат/Для иностранных граждан",0,0,0,0,16,0,16
1999,13,38.03.01,Экономика,3,"Полное возмещение затрат",1,0,0,0,22,0,22
2000,22,37.03.01,Психология,3,"Полное возмещение затрат",0,0,0,0,71,0,71
2001,13,38.03.01,Экономика,3,"Полное возмещение затрат/Для иностранных граждан",1,0,0,0,0,0,0
2002,22,37.03.01,Психология,3,"Полное возмещение затрат",1,0,0,0,49,0,49
2003,13,38.03.02,Менеджмент,3,"Полное возмещение затрат",1,0,0,0,23,0,23
2004,22,37.03.01,Психология,3,"Полное возмещение затрат/Для иностранных граждан",0,0,0,0,9,0,9
2005,13,38.03.02,Менеджмент,3,"Полное возмещение затрат/Для иностранных граждан",1,0,0,0,0,0,0
2006,22,37.03.01,Психология,3,"Полное возмещение затрат/Для иностранных граждан",1,0,0,0,1,0,1
2007,13,38.03.03,"Управление персоналом",3,"Полное возмещение затрат",1,0,0,0,20,0,20
2008,13,38.03.03,"Управление персоналом",3,"Полное возмещение затрат/Для иностранных граждан",1,0,0,0,0,0,0
2009,16,44.03.01,"Педагогическое образование",3,"Полное возмещение затрат/Для иностранных граждан",0,0,0,0,4,0,4
2013,16,44.03.01,"Педагогическое образование",3,"Полное возмещение затрат/Для иностранных граждан",0,0,0,0,3,0,3
2014,16,44.03.01,"Педагогическое образование",3,"Полное возмещение затрат/Для иностранных граждан",0,0,0,0,36,0,36
2015,16,44.03.01,"Педагогическое образование",3,"Полное возмещение затрат",0,0,0,0,80,0,80
2016,16,44.03.01,"Педагогическое образование",3,"Полное возмещение затрат",0,0,0,0,19,0,19
2017,16,44.03.01,"Педагогическое образование",3,"Полное возмещение затрат",0,0,0,0,6,0,6
2018,17,49.03.01,"Физическая культура",3,"Полное возмещение затрат/Для иностранных граждан",0,0,0,0,4,0,4
2019,17,44.03.01,"Педагогическое образование",3,"Полное возмещение затрат/Для иностранных граждан",0,0,0,0,18,0,18
2020,17,49.03.01,"Физическая культура",3,"Полное возмещение затрат/Для иностранных граждан",2,0,0,0,0,0,0
2021,17,44.03.01,"Педагогическое образование",3,"Полное возмещение затрат/Для иностранных граждан",2,0,0,0,0,0,0
2022,6,21.03.01,"Нефтегазовое дело",3,"Полное возмещение затрат",2,0,0,0,0,0,0
2023,6,21.03.01,"Нефтегазовое дело",3,"Полное возмещение затрат/Для иностранных граждан",2,0,0,0,0,0,0
2024,4,27.03.02,"Управление качеством",3,"Полное возмещение затрат",2,0,0,0,5,0,5
2025,4,27.03.02,"Управление качеством",3,"Полное возмещение затрат/Для иностранных граждан",2,0,0,0,0,0,0
2026,18,44.03.01,"Педагогическое образование",3,"Целевой прием",2,0,4,1,0,4,1
2027,3,44.04.01,"Педагогическое образование",4,"Бюджет/Общие места",0,4,0,0,0,4,0
2028,3,44.04.01,"Педагогическое образование",4,"Бюджет/Общие места",2,4,0,2,0,4,2
2029,3,44.04.01,"Педагогическое образование",4,"Целевой прием",0,0,1,0,0,1,0
2030,3,44.04.01,"Педагогическое образование",4,"Целевой прием",2,0,1,0,0,1,0
2031,3,44.04.01,"Педагогическое образование",4,"Полное возмещение затрат",0,0,0,0,0,0,0
2032,3,44.04.01,"Педагогическое образование",4,"Полное возмещение затрат",2,0,0,0,1,0,1
2033,3,06.04.01,Биология,4,"Бюджет/Общие места",0,11,0,0,0,11,0
2034,17,44.04.01,"Педагогическое образование",4,"Бюджет/Общие места",0,8,0,4,0,8,4
2035,17,44.04.01,"Педагогическое образование",4,"Целевой прием",0,0,2,0,0,2,0
2036,3,06.04.01,Биология,4,"Бюджет/Общие места",1,3,0,0,0,3,0
2037,17,44.04.01,"Педагогическое образование",4,"Бюджет/Общие места",2,8,0,8,0,8,8
2040,3,06.04.01,Биология,4,"Полное возмещение затрат",0,0,0,0,0,0,0
2041,3,06.04.01,Биология,4,"Полное возмещение затрат",1,0,0,0,8,0,8
2042,3,06.04.01,Биология,4,"Бюджет/Общие места",0,7,0,0,0,7,0
2043,3,06.04.01,Биология,4,"Бюджет/Общие места",1,2,0,2,0,2,2
2044,3,06.04.01,Биология,4,"Целевой прием",0,0,1,0,0,1,0
2045,3,06.04.01,Биология,4,"Целевой прием",1,0,1,0,0,1,0
2046,10,43.04.01,Сервис,4,"Бюджет/Общие места",0,4,0,0,0,4,0
2047,3,06.04.01,Биология,4,"Полное возмещение затрат",0,0,0,0,1,0,1
2048,3,06.04.01,Биология,4,"Полное возмещение затрат",1,0,0,0,2,0,2
2049,10,43.04.01,Сервис,4,"Бюджет/Общие места",2,10,0,1,0,10,1
2050,3,06.04.01,Биология,4,"Бюджет/Общие места",0,5,0,0,0,5,0
2051,10,43.04.02,Туризм,4,"Бюджет/Общие места",0,4,0,0,0,4,0
2052,10,43.04.02,Туризм,4,"Бюджет/Общие места",2,10,0,0,0,10,0
2054,3,06.04.01,Биология,4,"Полное возмещение затрат",0,0,0,0,0,0,0
2055,10,41.04.05,"Международные отношения",4,"Бюджет/Общие места",0,7,0,0,0,7,0
2056,5,05.04.02,География,4,"Бюджет/Общие места",0,6,0,0,0,6,0
2057,10,44.04.01,"Педагогическое образование",4,"Бюджет/Общие места",0,6,0,0,0,6,0
2058,5,05.04.02,География,4,"Полное возмещение затрат",0,0,0,0,0,0,0
2060,10,44.04.01,"Педагогическое образование",4,"Бюджет/Общие места",2,8,0,0,0,8,0
2061,5,05.04.06,"Экология и природопользование",4,"Бюджет/Общие места",0,9,0,0,0,9,0
2062,5,05.04.06,"Экология и природопользование",4,"Целевой прием",0,0,1,0,0,1,0
2063,10,46.04.01,История,4,"Бюджет/Общие места",2,9,0,1,0,9,1
2064,5,05.04.06,"Экология и природопользование",4,"Полное возмещение затрат",0,0,0,0,0,0,0
2066,5,05.04.05,"Прикладная гидрометеорология",4,"Бюджет/Общие места",0,6,0,1,0,6,1
2068,5,05.04.05,"Прикладная гидрометеорология",4,"Полное возмещение затрат",0,0,0,0,2,0,2
2069,4,44.04.01,"Педагогическое образование",4,"Бюджет/Общие места",0,4,0,1,0,4,1
2070,6,05.04.01,Геология,4,"Бюджет/Общие места",0,13,0,0,0,13,0
2072,6,05.04.01,Геология,4,"Полное возмещение затрат",0,0,0,0,1,0,1
2073,6,05.04.01,Геология,4,"Бюджет/Общие места",2,6,0,2,0,6,2
2075,6,05.04.01,Геология,4,"Полное возмещение затрат",2,0,0,0,1,0,1
2077,10,46.04.01,История,4,"Бюджет/Общие места",0,19,0,0,0,19,0
2086,4,22.04.01,"Материаловедение и технологии материалов",4,"Бюджет/Общие места",0,10,0,0,0,10,0
2087,4,12.04.04,"Биотехнические системы и технологии",4,"Бюджет/Общие места",0,4,0,0,0,4,0
2089,4,11.04.04,"Электроника и наноэлектроника",4,"Бюджет/Общие места",0,12,0,0,0,12,0
2090,1,01.04.02,"Прикладная математика и информатика",4,"Бюджет/Общие места",0,4,0,2,0,4,2
2091,1,01.04.02,"Прикладная математика и информатика",4,"Целевой прием",0,0,1,0,0,1,0
2092,1,01.04.02,"Прикладная математика и информатика",4,"Полное возмещение затрат",0,0,0,0,1,0,1
2093,4,09.04.02,"Информационные системы и технологии",4,"Бюджет/Общие места",0,4,0,1,0,4,1
2094,1,02.04.01,"Математика и компьютерные науки",4,"Бюджет/Общие места",0,11,0,5,0,11,5
2095,1,02.04.01,"Математика и компьютерные науки",4,"Целевой прием",0,0,1,0,0,1,0
2096,1,02.04.01,"Математика и компьютерные науки",4,"Полное возмещение затрат",0,0,0,0,2,0,2
2097,4,03.04.03,Радиофизика,4,"Бюджет/Общие места",0,13,0,0,0,13,0
2102,4,03.04.02,Физика,4,"Бюджет/Общие места",0,14,0,0,0,14,0
2104,4,03.04.01,"Прикладные математика и физика",4,"Бюджет/Общие места",0,4,0,0,0,4,0
2105,19,44.04.01,"Педагогическое образование",4,"Бюджет/Общие места",0,4,0,0,0,4,0
2106,19,18.04.01,"Химическая технология",4,"Бюджет/Общие места",0,8,0,1,0,8,1
2107,19,04.04.01,Химия,4,"Бюджет/Общие места",0,16,0,0,0,16,0
2108,9,02.04.03,"Математическое обеспечение и администрирование информационных систем",4,"Бюджет/Общие места",0,16,0,1,0,16,1
2109,9,44.04.01,"Педагогическое образование",4,"Бюджет/Общие места",0,8,0,0,0,8,0
2111,9,09.04.01,"Информатика и вычислительная техника",4,"Бюджет/Общие места",0,11,0,0,0,11,0
2112,8,45.04.01,Филология,4,"Бюджет/Общие места",0,35,0,3,0,35,3
2116,8,44.04.01,"Педагогическое образование",4,"Бюджет/Общие места",0,8,0,2,0,8,2
2117,8,42.04.02,Журналистика,4,"Бюджет/Общие места",0,5,0,3,0,5,3
2118,14,51.04.02,"Народная художественная культура",4,"Бюджет/Общие места",2,4,0,0,0,4,0
2119,14,44.04.01,"Педагогическое образование",4,"Бюджет/Общие места",0,8,0,4,0,8,4
2120,14,44.04.01,"Педагогическое образование",4,"Бюджет/Общие места",2,8,0,6,0,8,6
2121,21,40.04.01,Юриспруденция,4,"Бюджет/Общие места",0,6,0,0,0,6,0
2122,21,40.04.01,Юриспруденция,4,"Бюджет/Общие места",2,7,0,0,0,7,0
2123,21,40.04.01,Юриспруденция,4,"Бюджет/Общие места",0,5,0,1,0,5,1
2124,21,40.04.01,Юриспруденция,4,"Бюджет/Общие места",2,6,0,1,0,6,1
2125,21,40.04.01,Юриспруденция,4,"Бюджет/Общие места",0,4,0,1,0,4,1
2127,21,41.04.04,Политология,4,"Бюджет/Общие места",0,8,0,0,0,8,0
2128,21,41.04.04,Политология,4,"Бюджет/Общие места",1,7,0,0,0,7,0
2129,13,38.04.02,Менеджмент,4,"Бюджет/Общие места",2,7,0,1,0,7,1
2130,13,38.04.01,Экономика,4,"Бюджет/Общие места",2,4,0,4,0,4,4
2131,13,38.04.01,Экономика,4,"Бюджет/Общие места",0,4,0,2,0,4,2
2132,13,38.04.01,Экономика,4,"Бюджет/Общие места",2,3,0,1,0,3,1
2134,18,44.04.03,"Специальное (дефектологическое) образование",4,"Бюджет/Общие места",2,8,0,6,0,8,6
2135,18,44.04.03,"Специальное (дефектологическое) образование",4,"Бюджет/Общие места",0,9,0,1,0,9,1
2136,18,44.04.03,"Специальное (дефектологическое) образование",4,"Бюджет/Общие места",0,8,0,2,0,8,2
2137,18,44.04.02,"Психолого-педагогическое образование",4,"Бюджет/Общие места",2,10,0,8,0,10,8
2138,18,44.04.02,"Психолого-педагогическое образование",4,"Бюджет/Общие места",0,6,0,4,0,6,4
2139,18,44.04.02,"Психолого-педагогическое образование",4,"Бюджет/Общие места",0,4,0,1,0,4,1
2140,18,44.04.02,"Психолого-педагогическое образование",4,"Бюджет/Общие места",0,6,0,3,0,6,3
2141,18,44.04.01,"Педагогическое образование",4,"Бюджет/Общие места",0,7,0,3,0,7,3
2142,18,44.04.01,"Педагогическое образование",4,"Бюджет/Общие места",0,7,0,1,0,7,1
2143,18,44.04.01,"Педагогическое образование",4,"Бюджет/Общие места",2,6,0,5,0,6,5
2144,18,44.04.01,"Педагогическое образование",4,"Бюджет/Общие места",2,6,0,1,0,6,1
2145,18,44.04.01,"Педагогическое образование",4,"Бюджет/Общие места",0,7,0,1,0,7,1
2146,18,44.04.02,"Психолого-педагогическое образование",4,"Бюджет/Общие места",0,5,0,1,0,5,1
2147,18,44.04.01,"Педагогическое образование",4,"Бюджет/Общие места",2,6,0,2,0,6,2
2148,22,44.04.01,"Педагогическое образование",4,"Бюджет/Общие места",2,6,0,2,0,6,2
2149,22,44.04.02,"Психолого-педагогическое образование",4,"Бюджет/Общие места",2,10,0,3,0,10,3
2150,22,37.04.01,Психология,4,"Бюджет/Общие места",0,6,0,1,0,6,1
2151,22,37.04.01,Психология,4,"Бюджет/Общие места",0,5,0,4,0,5,4
2152,11,44.04.01,"Педагогическое образование",4,"Бюджет/Общие места",0,6,0,1,0,6,1
2153,11,48.04.01,Теология,4,"Бюджет/Общие места",0,4,0,4,0,4,4
2154,11,47.04.03,Религиоведение,4,"Бюджет/Общие места",0,4,0,7,0,4,7
2156,11,47.04.01,Философия,4,"Бюджет/Общие места",0,4,0,1,0,4,1
2157,11,47.04.01,Философия,4,"Бюджет/Общие места",0,4,0,1,0,4,1
2159,1,09.04.03,"Прикладная информатика",4,"Бюджет/Общие места",0,16,0,6,0,16,6
2163,7,39.04.01,Социология,4,"Бюджет/Общие места",0,7,0,1,0,7,1
2172,10,44.04.01,"Педагогическое образование",4,"Целевой прием",0,0,1,0,0,1,0
2175,10,46.04.01,История,4,"Целевой прием",2,0,1,0,0,1,0
2176,10,44.04.01,"Педагогическое образование",4,"Целевой прием",2,0,2,0,0,2,0
2179,4,12.04.04,"Биотехнические системы и технологии",4,"Целевой прием",0,0,1,0,0,1,0
2180,4,09.04.02,"Информационные системы и технологии",4,"Целевой прием",0,0,1,0,0,1,0
2184,4,44.04.01,"Педагогическое образование",4,"Целевой прием",0,0,1,0,0,1,0
2185,4,03.04.01,"Прикладные математика и физика",4,"Целевой прием",0,0,1,0,0,1,0
2195,9,09.04.01,"Информатика и вычислительная техника",4,"Целевой прием",0,0,1,0,0,1,0
2197,9,02.04.03,"Математическое обеспечение и администрирование информационных систем",4,"Целевой прием",0,0,2,0,0,2,0
2198,9,44.04.01,"Педагогическое образование",4,"Целевой прием",0,0,2,0,0,2,0
2200,8,44.04.01,"Педагогическое образование",4,"Целевой прием",0,0,2,0,0,2,0
2205,14,51.04.02,"Народная художественная культура",4,"Целевой прием",2,0,2,0,0,2,0
2206,14,44.04.01,"Педагогическое образование",4,"Целевой прием",2,0,2,0,0,2,0
2207,14,44.04.01,"Педагогическое образование",4,"Целевой прием",0,0,2,0,0,2,0
2210,21,40.04.01,Юриспруденция,4,"Целевой прием",2,0,1,0,0,1,0
2213,21,40.04.01,Юриспруденция,4,"Целевой прием",0,0,1,0,0,1,0
2214,21,40.04.01,Юриспруденция,4,"Целевой прием",0,0,1,0,0,1,0
2215,13,38.04.02,Менеджмент,4,"Целевой прием",2,0,1,0,0,1,0
2218,13,38.04.01,Экономика,4,"Целевой прием",2,0,1,0,0,1,0
2220,18,44.04.01,"Педагогическое образование",4,"Целевой прием",2,0,1,0,0,1,0
2221,18,44.04.01,"Педагогическое образование",4,"Целевой прием",2,0,2,0,0,2,0
2222,18,44.04.01,"Педагогическое образование",4,"Целевой прием",0,0,2,0,0,2,0
2223,18,44.04.01,"Педагогическое образование",4,"Целевой прием",0,0,2,0,0,2,0
2224,18,44.04.01,"Педагогическое образование",4,"Целевой прием",0,0,2,0,0,2,0
2225,18,44.04.02,"Психолого-педагогическое образование",4,"Целевой прием",2,0,2,0,0,2,0
2226,18,44.04.02,"Психолого-педагогическое образование",4,"Целевой прием",0,0,1,0,0,1,0
2227,18,44.04.02,"Психолого-педагогическое образование",4,"Целевой прием",0,0,1,0,0,1,0
2228,18,44.04.02,"Психолого-педагогическое образование",4,"Целевой прием",0,0,1,0,0,1,0
2229,18,44.04.02,"Психолого-педагогическое образование",4,"Целевой прием",0,0,1,0,0,1,0
2230,18,44.04.03,"Специальное (дефектологическое) образование",4,"Целевой прием",2,0,4,0,0,4,0
2231,18,44.04.03,"Специальное (дефектологическое) образование",4,"Целевой прием",0,0,4,0,0,4,0
2232,18,44.04.03,"Специальное (дефектологическое) образование",4,"Целевой прием",0,0,4,0,0,4,0
2233,18,44.04.01,"Педагогическое образование",4,"Целевой прием",2,0,2,0,0,2,0
2234,22,44.04.01,"Педагогическое образование",4,"Целевой прием",2,0,2,0,0,2,0
2237,22,44.04.02,"Психолого-педагогическое образование",4,"Целевой прием",2,0,2,0,0,2,0
2239,11,44.04.01,"Педагогическое образование",4,"Целевой прием",0,0,1,0,0,1,0
2245,1,09.04.03,"Прикладная информатика",4,"Целевой прием",0,0,3,0,0,3,0
2249,23,38.04.02,Менеджмент,4,"Полное возмещение затрат",2,0,0,0,1,0,1
2250,17,49.04.01,"Физическая культура",4,"Полное возмещение затрат",0,0,0,0,0,0,0
2251,17,49.04.01,"Физическая культура",4,"Полное возмещение затрат",2,0,0,0,1,0,1
2252,10,50.04.03,"История искусств",4,"Полное возмещение затрат",2,0,0,0,0,0,0
2253,10,41.04.05,"Международные отношения",4,"Полное возмещение затрат",1,0,0,0,0,0,0
2255,16,44.04.01,"Педагогическое образование",4,"Полное возмещение затрат",2,0,0,0,4,0,4
2256,21,40.04.01,Юриспруденция,4,"Полное возмещение затрат",2,0,0,0,2,0,2
2257,13,38.04.01,Экономика,4,"Полное возмещение затрат",2,0,0,0,2,0,2
