`id_grp`,`dep_title`,`dir_code`,`dir_title`,`dir_level`,`title`,`form`,`nabor`,`podano`,`all_exams`
1644,"Факультет психологии",37.03.01,Психология,3,"Бюджет/Отдельная квота",1,3,1,"1:Биология с основами экологии / Биология;2:Математика / Человек и общество / Элементарная математика / Обществознание;3:Русский язык;4:Индивидуальное достижение"
1645,"Педагогический институт \ Факультет психолого-педагогического и специального образования",44.03.01,"Педагогическое образование",3,"Бюджет/Отдельная квота",0,3,0,"1:Психология и педагогика / Обществознание;2:История / Человек и общество / Биология с основами экологии / Биология;3:Русский язык;4:Индивидуальное достижение"
1646,"Педагогический институт \ Факультет психолого-педагогического и специального образования",44.03.01,"Педагогическое образование",3,"Бюджет/Отдельная квота",2,3,1,"1:Психология и педагогика / Обществознание;2:История / Человек и общество / Биология с основами экологии / Биология;3:Русский язык;4:Индивидуальное достижение"
1647,"Педагогический институт \ Факультет психолого-педагогического и специального образования",44.03.01,"Педагогическое образование",3,"Бюджет/Отдельная квота",0,1,0,"1:Психология и педагогика / Обществознание;2:История / Человек и общество / Биология с основами экологии / Биология;3:Русский язык;4:Индивидуальное достижение"
1648,"Педагогический институт \ Факультет психолого-педагогического и специального образования",44.03.01,"Педагогическое образование",3,"Бюджет/Отдельная квота",2,1,0,"1:Психология и педагогика / Обществознание;2:История / Человек и общество / Биология с основами экологии / Биология;3:Русский язык;4:Индивидуальное достижение"
1649,"Педагогический институт \ Факультет психолого-педагогического и специального образования",44.03.01,"Педагогическое образование",3,"Бюджет/Отдельная квота",0,1,0,"1:Психология и педагогика / Обществознание;2:Биология / История / Человек и общество / Биология с основами экологии;3:Русский язык;4:Индивидуальное достижение"
1650,"Педагогический институт \ Факультет психолого-педагогического и специального образования",44.03.02,"Психолого-педагогическое образование",3,"Бюджет/Отдельная квота",0,2,0,"1:Психология и педагогика / Биология;2:Человек и общество / Биология с основами экологии / Обществознание;3:Русский язык;4:Индивидуальное достижение"
1651,"Педагогический институт \ Факультет психолого-педагогического и специального образования",44.03.02,"Психолого-педагогическое образование",3,"Бюджет/Отдельная квота",0,1,0,"1:Психология и педагогика / Биология;2:Человек и общество / Биология с основами экологии / Обществознание;3:Русский язык;4:Индивидуальное достижение"
1652,"Педагогический институт \ Факультет психолого-педагогического и специального образования",44.03.02,"Психолого-педагогическое образование",3,"Бюджет/Отдельная квота",2,1,2,"1:Психология и педагогика / Биология;2:Человек и общество / Биология с основами экологии / Обществознание;3:Русский язык;4:Индивидуальное достижение"
1653,"Педагогический институт \ Факультет психолого-педагогического и специального образования",44.03.02,"Психолого-педагогическое образование",3,"Бюджет/Отдельная квота",2,2,2,"1:Психология и педагогика / Биология;2:Человек и общество / Биология с основами экологии / Обществознание;3:Русский язык;4:Индивидуальное достижение"
1654,"Педагогический институт \ Факультет психолого-педагогического и специального образования",44.03.03,"Специальное (дефектологическое) образование",3,"Бюджет/Отдельная квота",0,2,0,"1:Психология и педагогика / Биология;2:Человек и общество / Биология с основами экологии / Обществознание;3:Русский язык;4:Индивидуальное достижение"
1655,"Педагогический институт \ Факультет психолого-педагогического и специального образования",44.03.03,"Специальное (дефектологическое) образование",3,"Бюджет/Отдельная квота",2,1,2,"1:Психология и педагогика / Биология;2:Человек и общество / Биология с основами экологии / Обществознание;3:Русский язык;4:Индивидуальное достижение"
1656,"Педагогический институт \ Факультет психолого-педагогического и специального образования",44.03.03,"Специальное (дефектологическое) образование",3,"Бюджет/Отдельная квота",0,1,0,"1:Психология и педагогика / Биология;2:Человек и общество / Биология с основами экологии / Обществознание;3:Русский язык;4:Индивидуальное достижение"
1657,"Педагогический институт \ Факультет психолого-педагогического и специального образования",44.03.03,"Специальное (дефектологическое) образование",3,"Бюджет/Отдельная квота",0,1,0,"1:Психология и педагогика / Биология;2:Человек и общество / Биология с основами экологии / Обществознание;3:Русский язык;4:Индивидуальное достижение"
1658,"Институт истории и международных отношений",41.03.05,"Международные отношения",3,"Бюджет/Отдельная квота",0,2,3,"1:История;2:Английский язык / Французский язык / Обществознание / Немецкий язык;3:Русский язык;4:Индивидуальное достижение"
1659,"Институт истории и международных отношений",43.03.02,Туризм,3,"Бюджет/Отдельная квота",0,1,1,"1:Историческое развитие и современное состояние Российского государства и общества / История;2:Немецкий язык / Иностранный язык в профессиональной коммуникации / Английский язык / Человек и общество / Французский язык / Обществознание;3:Русский язык;4:Индивидуальное достижение"
1660,"Институт истории и международных отношений",43.03.02,Туризм,3,"Бюджет/Отдельная квота",2,1,0,"1:Историческое развитие и современное состояние Российского государства и общества / История;2:Немецкий язык / Иностранный язык в профессиональной коммуникации / Английский язык / Человек и общество / Французский язык / Обществознание;3:Русский язык;4:Индивидуальное достижение"
1661,"Институт истории и международных отношений",46.03.01,История,3,"Бюджет/Отдельная квота",2,2,1,"1:История / Историческое развитие и современное состояние Российского государства и общества;2:Немецкий язык / Иностранный язык в профессиональной коммуникации / Английский язык / Человек и общество / Французский язык / Обществознание;3:Русский язык;4:Индивидуальное достижение"
1662,"Институт истории и международных отношений",46.03.01,История,3,"Бюджет/Отдельная квота",0,4,2,"1:Историческое развитие и современное состояние Российского государства и общества / История;2:Немецкий язык / Иностранный язык в профессиональной коммуникации / Английский язык / Человек и общество / Французский язык / Обществознание;3:Русский язык;4:Индивидуальное достижение"
1663,"Институт истории и международных отношений",43.03.01,Сервис,3,"Бюджет/Отдельная квота",0,1,2,"1:Элементарная математика / Математика;2:История / Иностранный язык в профессиональной коммуникации / Человек и общество / Обществознание;3:Русский язык;4:Индивидуальное достижение"
1664,"Институт истории и международных отношений",43.03.01,Сервис,3,"Бюджет/Отдельная квота",2,1,1,"1:Элементарная математика / Математика;2:История / Иностранный язык в профессиональной коммуникации / Человек и общество / Обществознание;3:Русский язык;4:Индивидуальное достижение"
1665,"Педагогический институт \ Факультет гуманитарных дисциплин, русского и иностранных языков",44.03.01,"Педагогическое образование",3,"Бюджет/Отдельная квота",0,2,1,"1:Историческое развитие и современное состояние Российского государства и общества / История;2:Иностранный язык в профессиональной коммуникации / Человек и общество / Обществознание;3:Русский язык;4:Индивидуальное достижение"
1666,"Институт химии",04.03.01,Химия,3,"Бюджет/Отдельная квота",0,5,4,"1:Общая химия / Химия;2:Биология с основами экологии / Биология / Элементарная математика / Математика;3:Русский язык;4:Индивидуальное достижение"
1667,"Институт химии",18.03.01,"Химическая технология",3,"Бюджет/Отдельная квота",0,2,3,"1:Элементарная математика / Математика;2:Общая химия / Информатика и ИКТ / Основы физики / Основы алгоритмизации и программирование / Физика / Химия;3:Русский язык;4:Индивидуальное достижение"
1668,"Институт химии",20.03.01,"Техносферная безопасность",3,"Бюджет/Отдельная квота",0,1,3,"1:Элементарная математика / Математика;2:Общая химия / Информатика и ИКТ / Основы физики / Основы алгоритмизации и программирование / Физика / Химия;3:Русский язык;4:Индивидуальное достижение"
1669,"Педагогический институт \ Факультет физико-математических и естественно-научных дисциплин",44.03.01,"Педагогическое образование",3,"Бюджет/Отдельная квота",0,1,0,"1:Общая химия / Математика / Биология / Элементарная математика / Химия;2:Человек и общество / Биология с основами экологии / Обществознание;3:Русский язык;4:Индивидуальное достижение"
1670,"Педагогический институт \ Факультет физической культуры и спорта",49.03.01,"Физическая культура",3,"Бюджет/Отдельная квота",0,2,1,"1:Профессиональное испытание (физическая культура);2:Человек и общество / Обществознание;3:Русский язык;4:Индивидуальное достижение"
1671,"Педагогический институт \ Факультет физической культуры и спорта",44.03.01,"Педагогическое образование",3,"Бюджет/Отдельная квота",0,4,2,"1:Профессиональное испытание (физическая культура);2:Человек и общество / Обществознание;3:Русский язык;4:Индивидуальное достижение"
1672,"Педагогический институт \ Факультет физической культуры и спорта",44.03.01,"Педагогическое образование",3,"Бюджет/Отдельная квота",2,3,3,"1:Профессиональное испытание (физическая культура);2:Человек и общество / Обществознание;3:Русский язык;4:Индивидуальное достижение"
1673,"Институт филологии и журналистики",45.03.01,Филология,3,"Бюджет/Отдельная квота",0,3,10,"1:История русской литературы XIX – XX веков / Литература;2:Французский язык / Немецкий язык / Иностранный язык в профессиональной коммуникации / Обществознание / Английский язык / Человек и общество;3:Русский язык;4:Индивидуальное достижение"
1674,"Институт филологии и журналистики",45.03.01,Филология,3,"Бюджет/Отдельная квота",2,1,2,"1:История русской литературы XIX – XX веков / Литература;2:Немецкий язык / Иностранный язык в профессиональной коммуникации / Английский язык / Человек и общество / Французский язык / Обществознание;3:Русский язык;4:Индивидуальное достижение"
1675,"Институт филологии и журналистики",45.03.01,Филология,3,"Бюджет/Отдельная квота",0,3,3,"1:Литература;2:Немецкий язык / Французский язык / Английский язык;3:Русский язык;4:Индивидуальное достижение"
1676,"Институт филологии и журналистики",45.03.01,Филология,3,"Бюджет/Отдельная квота",0,1,1,"1:Литература;2:Немецкий язык / Французский язык / Английский язык;3:Русский язык;4:Индивидуальное достижение"
1677,"Институт филологии и журналистики",42.03.02,Журналистика,3,"Бюджет/Отдельная квота",0,1,10,"1:Творческое испытание (журналистика);2:Немецкий язык / Иностранный язык в профессиональной коммуникации / Литература / Английский язык / История русской литературы XIX – XX веков / Человек и общество / Французский язык / Обществознание;3:Русский язык;4:Индивидуальное достижение"
1678,"Институт филологии и журналистики",42.03.02,Журналистика,3,"Бюджет/Отдельная квота",2,1,3,"1:Творческое испытание (журналистика);2:Немецкий язык / Иностранный язык в профессиональной коммуникации / Литература / Английский язык / История русской литературы XIX – XX веков / Человек и общество / Французский язык / Обществознание;3:Русский язык;4:Индивидуальное достижение"
1679,"Институт филологии и журналистики",45.03.03,"Фундаментальная и прикладная лингвистика",3,"Бюджет/Отдельная квота",0,1,4,"1:Английский язык;2:Литература / Обществознание;3:Русский язык;4:Индивидуальное достижение"
1680,"Педагогический институт \ Факультет гуманитарных дисциплин, русского и иностранных языков",44.03.01,"Педагогическое образование",3,"Бюджет/Отдельная квота",0,3,4,"1:История русской литературы XIX – XX веков / Литература;2:Человек и общество / Обществознание;3:Русский язык;4:Индивидуальное достижение"
1681,"Педагогический институт \ Факультет гуманитарных дисциплин, русского и иностранных языков",44.03.01,"Педагогическое образование",3,"Бюджет/Отдельная квота",2,3,1,"1:История русской литературы XIX – XX веков / Литература;2:Человек и общество / Обществознание;3:Русский язык;4:Индивидуальное достижение"
1682,"Педагогический институт \ Факультет гуманитарных дисциплин, русского и иностранных языков",44.03.01,"Педагогическое образование",3,"Бюджет/Отдельная квота",0,1,0,"1:Немецкий язык / Иностранный язык в профессиональной коммуникации / Английский язык / История русской литературы XIX – XX веков / Французский язык / Литература;2:Человек и общество / Обществознание;3:Русский язык;4:Индивидуальное достижение"
1683,"Педагогический институт \ Факультет искусств",44.03.01,"Педагогическое образование",3,"Бюджет/Отдельная квота",0,2,2,"1:Профессиональное испытание (музыка);2:Обществознание / Литература / Собеседование по истории искусства;3:Русский язык;4:Индивидуальное достижение"
1684,"Педагогический институт \ Факультет искусств",44.03.01,"Педагогическое образование",3,"Бюджет/Отдельная квота",2,2,0,"1:Профессиональное испытание (музыка);2:Литература / Собеседование по истории искусства / Обществознание;3:Русский язык;4:Индивидуальное достижение"
1685,"Педагогический институт \ Факультет искусств",51.03.02,"Народная художественная культура",3,"Бюджет/Отдельная квота",0,1,1,"1:Хореографическое искусство (творческое испытание);2:Литература / Собеседование по истории искусства / Обществознание;3:Русский язык;4:Индивидуальное достижение"
1686,"Педагогический институт \ Факультет искусств",51.03.02,"Народная художественная культура",3,"Бюджет/Отдельная квота",2,1,0,"1:Хореографическое искусство (творческое испытание);2:Обществознание / Литература / Собеседование по истории искусства;3:Русский язык;4:Индивидуальное достижение"
1687,"Педагогический институт \ Факультет искусств",53.03.01,"Музыкальное искусство эстрады",3,"Бюджет/Отдельная квота",0,1,2,"1:Сольное пение (творческое испытание);2:Литература / Собеседование по истории искусства / Обществознание;3:Русский язык;4:Индивидуальное достижение"
1688,"Педагогический институт \ Факультет искусств",50.03.03,"История искусств",3,"Бюджет/Отдельная квота",1,1,0,"1:Историческое развитие и современное состояние Российского государства и общества / История;2:Литература / История русской литературы XIX – XX веков / Человек и общество / Обществознание;3:Русский язык;4:Индивидуальное достижение"
1689,"Балашовский институт (филиал) СГУ","44.03.05 ","Педагогическое образование (с двумя профилями подготовки)",3,"Бюджет/Отдельная квота",0,2,0,"1:История / Русская литература / Историческое развитие и современное состояние Российского государства и общества / Литература;2:Человек и общество / Обществознание;3:Русский язык;4:Индивидуальное достижение"
1690,"Балашовский институт (филиал) СГУ","44.03.05 ","Педагогическое образование (с двумя профилями подготовки)",3,"Бюджет/Отдельная квота",0,2,0,"1:Русская литература / Литература / Историческое развитие и современное состояние Российского государства и общества / История;2:Человек и общество / Обществознание;3:Русский язык;4:Индивидуальное достижение"
1691,"Балашовский институт (филиал) СГУ","44.03.05 ","Педагогическое образование (с двумя профилями подготовки)",3,"Бюджет/Отдельная квота",0,1,0,"1:Английский язык / Литература / Иностранный язык в профессиональной коммуникации (английский);2:Иностранный язык в профессиональной коммуникации (немецкий) / Человек и общество / Обществознание;3:Русский язык;4:Индивидуальное достижение"
1692,"Балашовский институт (филиал) СГУ","44.03.05 ","Педагогическое образование (с двумя профилями подготовки)",3,"Бюджет/Отдельная квота",2,1,1,"1:История / Русская литература / Историческое развитие и современное состояние Российского государства и общества / Литература;2:Человек и общество / Обществознание;3:Русский язык;4:Индивидуальное достижение"
1693,"Балашовский институт (филиал) СГУ","44.03.05 ","Педагогическое образование (с двумя профилями подготовки)",3,"Бюджет/Отдельная квота",0,2,0,"1:Основы физики / Физика / Элементарная математика / Математика;2:Человек и общество / Обществознание;3:Русский язык;4:Индивидуальное достижение"
1694,"Балашовский институт (филиал) СГУ","44.03.05 ","Педагогическое образование (с двумя профилями подготовки)",3,"Бюджет/Отдельная квота",0,1,0,"1:Общая химия / Химия / Биология с основами экологии / Биология;2:Человек и общество / Обществознание;3:Русский язык;4:Индивидуальное достижение"
1695,"Балашовский институт (филиал) СГУ","44.03.05 ","Педагогическое образование (с двумя профилями подготовки)",3,"Бюджет/Отдельная квота",2,1,0,"1:Биология с основами экологии / Биология / Общая химия / Химия;2:Человек и общество / Обществознание;3:Русский язык;4:Индивидуальное достижение"
1696,"Балашовский институт (филиал) СГУ","44.03.05 ","Педагогическое образование (с двумя профилями подготовки)",3,"Бюджет/Отдельная квота",2,1,0,"1:Человек и общество / Обществознание;2:История / Биология с основами экологии / Психология и педагогика / Биология;3:Русский язык;4:Индивидуальное достижение"
1697,"Балашовский институт (филиал) СГУ","44.03.05 ","Педагогическое образование (с двумя профилями подготовки)",3,"Бюджет/Отдельная квота",0,1,0,"1:Человек и общество / Обществознание;2:История / Биология с основами экологии / Психология и педагогика / Биология;3:Русский язык;4:Индивидуальное достижение"
1698,"Балашовский институт (филиал) СГУ","44.03.05 ","Педагогическое образование (с двумя профилями подготовки)",3,"Бюджет/Отдельная квота",0,2,0,"1:Профессиональное испытание (физическая культура);2:Человек и общество / Обществознание;3:Русский язык;4:Индивидуальное достижение"
1699,"Балашовский институт (филиал) СГУ","44.03.05 ","Педагогическое образование (с двумя профилями подготовки)",3,"Бюджет/Отдельная квота",2,2,2,"1:Профессиональное испытание (физическая культура);2:Человек и общество / Обществознание;3:Русский язык;4:Индивидуальное достижение"
1700,"Балашовский институт (филиал) СГУ",44.03.03,"Специальное (дефектологическое) образование",3,"Бюджет/Отдельная квота",2,1,0,"1:Биология / Психология и педагогика;2:Обществознание / Биология с основами экологии;3:Русский язык;4:Индивидуальное достижение"
1701,"Балашовский институт (филиал) СГУ",44.03.02,"Психолого-педагогическое образование",3,"Бюджет/Отдельная квота",2,1,2,"1:История / Биология с основами экологии / Психология и педагогика / Биология;2:Человек и общество / Обществознание;3:Русский язык;4:Индивидуальное достижение"
1702,"Балашовский институт (филиал) СГУ",44.03.02,"Психолого-педагогическое образование",3,"Бюджет/Отдельная квота",0,2,0,"1:История / Биология с основами экологии / Психология и педагогика / Биология;2:Человек и общество / Обществознание;3:Русский язык;4:Индивидуальное достижение"
1703,"Педагогический институт \ Факультет психолого-педагогического и специального образования",44.03.01,"Педагогическое образование",3,"Бюджет/Отдельная квота",2,1,1,"1:Психология и педагогика / Обществознание;2:Биология / История / Человек и общество / Биология с основами экологии;3:Русский язык;4:Индивидуальное достижение"
1704,"Балашовский институт (филиал) СГУ",44.03.02,"Психолого-педагогическое образование",3,"Полное возмещение затрат",0,0,4,"1:История / Биология с основами экологии / Психология и педагогика / Биология;2:Человек и общество / Обществознание;3:Русский язык;4:Индивидуальное достижение"
1705,"Балашовский институт (филиал) СГУ",44.03.02,"Психолого-педагогическое образование",3,"Полное возмещение затрат",2,0,16,"1:Психология и педагогика / Биология / История / Биология с основами экологии;2:Человек и общество / Обществознание;3:Русский язык;4:Индивидуальное достижение"
1706,"Биологический факультет",06.03.01,Биология,3,"Полное возмещение затрат",0,0,51,"1:Биология с основами экологии / Биология;2:Общая химия / Математика / Элементарная математика / Химия;3:Русский язык;4:Индивидуальное достижение"
1707,"Педагогический институт \ Факультет физико-математических и естественно-научных дисциплин",44.03.01,"Педагогическое образование",3,"Полное возмещение затрат",0,0,5,"1:Химия / Биология с основами экологии / Биология;2:Общая химия / Человек и общество / Обществознание;3:Русский язык;4:Индивидуальное достижение"
1708,"Педагогический институт \ Факультет физико-математических и естественно-научных дисциплин",44.03.01,"Педагогическое образование",3,"Полное возмещение затрат/Для иностранных граждан",2,0,0,"1:Химия / Биология;2:Русский язык"
1709,"Балашовский институт (филиал) СГУ",44.03.03,"Специальное (дефектологическое) образование",3,"Полное возмещение затрат",2,0,10,"1:Психология и педагогика / Биология;2:Обществознание / Биология с основами экологии;3:Русский язык;4:Индивидуальное достижение"
1710,"Географический факультет",05.03.02,География,3,"Полное возмещение затрат",0,0,3,"1:Землеведение / География;2:Биология / Элементарная математика / Математика;3:Русский язык;4:Индивидуальное достижение"
1711,"Балашовский институт (филиал) СГУ","44.03.05 ","Педагогическое образование (с двумя профилями подготовки)",3,"Полное возмещение затрат",0,0,1,"1:Профессиональное испытание (физическая культура);2:Человек и общество / Обществознание;3:Русский язык;4:Индивидуальное достижение"
1712,"Географический факультет",05.03.03,"Картография и геоинформатика",3,"Полное возмещение затрат",0,0,4,"1:Землеведение / География;2:Математика / Биология / Элементарная математика;3:Русский язык;4:Индивидуальное достижение"
1713,"Географический факультет",05.03.05,"Прикладная гидрометеорология",3,"Полное возмещение затрат",0,0,0,"1:Землеведение / География;2:Биология / Элементарная математика / Математика;3:Русский язык;4:Индивидуальное достижение"
1714,"Географический факультет",05.03.05,"Прикладная гидрометеорология",3,"Полное возмещение затрат",2,0,0,"1:Землеведение / География;2:Биология / Элементарная математика / Математика;3:Русский язык;4:Индивидуальное достижение"
1715,"Географический факультет",05.03.06,"Экология и природопользование",3,"Полное возмещение затрат",0,0,3,"1:Землеведение / География;2:Биология / Элементарная математика / Математика;3:Русский язык;4:Индивидуальное достижение"
1716,"Педагогический институт \ Факультет физико-математических и естественно-научных дисциплин",44.03.01,"Педагогическое образование",3,"Полное возмещение затрат",2,0,4,"1:География / Землеведение;2:Биология / Элементарная математика / Обществознание / Человек и общество;3:Русский язык;4:Индивидуальное достижение"
1717,"Балашовский институт (филиал) СГУ","44.03.05 ","Педагогическое образование (с двумя профилями подготовки)",3,"Полное возмещение затрат",2,0,0,"1:Профессиональное испытание (физическая культура);2:Человек и общество / Обществознание;3:Русский язык;4:Индивидуальное достижение"
1718,"Геологический факультет",05.03.01,Геология,3,"Полное возмещение затрат",0,0,12,"1:Основы минералогии / Математика;2:Информатика и ИКТ / Основы алгоритмизации и программирование / Элементарная математика / Физика;3:Русский язык;4:Индивидуальное достижение"
1719,"Балашовский институт (филиал) СГУ","44.03.05 ","Педагогическое образование (с двумя профилями подготовки)",3,"Полное возмещение затрат",0,0,3,"1:Человек и общество / Обществознание;2:История / Биология с основами экологии / Психология и педагогика / Биология;3:Русский язык;4:Индивидуальное достижение"
1720,"Балашовский институт (филиал) СГУ","44.03.05 ","Педагогическое образование (с двумя профилями подготовки)",3,"Полное возмещение затрат",2,0,7,"1:Человек и общество / Обществознание;2:История / Биология с основами экологии / Психология и педагогика / Биология;3:Русский язык;4:Индивидуальное достижение"
1721,"Геологический факультет",21.03.01,"Нефтегазовое дело",3,"Полное возмещение затрат",0,0,25,"1:Основы нефтегазовой геологии / Математика;2:Информатика и ИКТ / Основы алгоритмизации и программирование / Элементарная математика / Физика;3:Русский язык;4:Индивидуальное достижение"
1722,"Балашовский институт (филиал) СГУ","44.03.05 ","Педагогическое образование (с двумя профилями подготовки)",3,"Полное возмещение затрат",0,0,1,"1:Общая химия / Химия / Биология с основами экологии / Биология;2:Обществознание / Человек и общество;3:Русский язык;4:Индивидуальное достижение"
1723,"Балашовский институт (филиал) СГУ","44.03.05 ","Педагогическое образование (с двумя профилями подготовки)",3,"Полное возмещение затрат",2,0,3,"1:Общая химия / Химия / Биология с основами экологии / Биология;2:Человек и общество / Обществознание;3:Русский язык;4:Индивидуальное достижение"
1724,"Геологический факультет",21.05.02,"Прикладная геология",5,"Полное возмещение затрат",0,0,6,"1:Основы нефтегазовой геологии / Математика;2:Информатика и ИКТ / Основы алгоритмизации и программирование / Элементарная математика / Физика;3:Русский язык;4:Индивидуальное достижение"
1725,"Балашовский институт (филиал) СГУ","44.03.05 ","Педагогическое образование (с двумя профилями подготовки)",3,"Полное возмещение затрат",0,0,0,"1:Основы физики / Физика / Элементарная математика / Математика;2:Человек и общество / Обществознание;3:Русский язык;4:Индивидуальное достижение"
1726,"Геологический факультет",21.05.02,"Прикладная геология",5,"Полное возмещение затрат",2,0,16,"1:Математика / Основы нефтегазовой геологии;2:Основы алгоритмизации и программирование / Элементарная математика / Физика / Информатика и ИКТ;3:Русский язык;4:Индивидуальное достижение"
1727,"Механико-математический факультет",01.03.02,"Прикладная математика и информатика",3,"Полное возмещение затрат",0,0,24,"1:Математика / Элементарная математика;2:Информатика и ИКТ / Основы физики / Основы алгоритмизации и программирование / Физика;3:Русский язык;4:Индивидуальное достижение"
1728,"Механико-математический факультет",01.03.03,"Механика и математическое моделирование",3,"Полное возмещение затрат",0,0,7,"1:Элементарная математика / Математика;2:Информатика и ИКТ / Основы физики / Основы алгоритмизации и программирование / Физика;3:Русский язык;4:Индивидуальное достижение"
1729,"Механико-математический факультет",02.03.01,"Математика и компьютерные науки",3,"Полное возмещение затрат",0,0,15,"1:Элементарная математика / Математика;2:Информатика и ИКТ / Основы физики / Основы алгоритмизации и программирование / Физика;3:Русский язык;4:Индивидуальное достижение"
